Status,Internal ID,Language,Created At,Updated At,IP Address,Location,Username,GET Variables,Referrer,Number of Saves,Weighted Score,Completion Time,Invite Code,Invite Email,Invite Name,Collector,[Gender] Please select your gender:,[Age] Please select your age:,[OwnCar] Do you own a car?,[Education] What is your level of education?,[Occupation] What is your occupation status?,[usage.0] Please select choose which statement applies to each of the following supermarkets: | Pick 'n Pay,[usage.1] Please select choose which statement applies to each of the following supermarkets: | Woolworths,[usage.2] Please select choose which statement applies to each of the following supermarkets: | Spar,[usage.3] Please select choose which statement applies to each of the following supermarkets: | Checkers,[usage.4] Please select choose which statement applies to each of the following supermarkets: | Friendly 7,[usage.5] Please select choose which statement applies to each of the following supermarkets: | Fruit 'n Veg,[usage.6] Please select choose which statement applies to each of the following supermarkets: | Shoprite,[usage.7] Please select choose which statement applies to each of the following supermarkets: | Other,[Attr.0] Tick all that apply | Is clean [Pick 'n Pay],[Attr.0] Tick all that apply | Is clean [Woolworths],[Attr.0] Tick all that apply | Is clean [Spar],[Attr.0] Tick all that apply | Is clean [Checkers],[Attr.0] Tick all that apply | Is clean [Friendly 7],[Attr.0] Tick all that apply | Is clean [Fruit 'n Veg],[Attr.0] Tick all that apply | Is clean [Shoprite],[Attr.0] Tick all that apply | Is clean [Other],[Attr.1] Tick all that apply | Has the items that I want [Pick 'n Pay],[Attr.1] Tick all that apply | Has the items that I want [Woolworths],[Attr.1] Tick all that apply | Has the items that I want [Spar],[Attr.1] Tick all that apply | Has the items that I want [Checkers],[Attr.1] Tick all that apply | Has the items that I want [Friendly 7],[Attr.1] Tick all that apply | Has the items that I want [Fruit 'n Veg],[Attr.1] Tick all that apply | Has the items that I want [Shoprite],[Attr.1] Tick all that apply | Has the items that I want [Other],[Attr.2] Tick all that apply | Is nearby [Pick 'n Pay],[Attr.2] Tick all that apply | Is nearby [Woolworths],[Attr.2] Tick all that apply | Is nearby [Spar],[Attr.2] Tick all that apply | Is nearby [Checkers],[Attr.2] Tick all that apply | Is nearby [Friendly 7],[Attr.2] Tick all that apply | Is nearby [Fruit 'n Veg],[Attr.2] Tick all that apply | Is nearby [Shoprite],[Attr.2] Tick all that apply | Is nearby [Other],[Attr.3] Tick all that apply | Has convenient opening hours [Pick 'n Pay],[Attr.3] Tick all that apply | Has convenient opening hours [Woolworths],[Attr.3] Tick all that apply | Has convenient opening hours [Spar],[Attr.3] Tick all that apply | Has convenient opening hours [Checkers],[Attr.3] Tick all that apply | Has convenient opening hours [Friendly 7],[Attr.3] Tick all that apply | Has convenient opening hours [Fruit 'n Veg],[Attr.3] Tick all that apply | Has convenient opening hours [Shoprite],[Attr.3] Tick all that apply | Has convenient opening hours [Other],[Attr.4] Tick all that apply | Helpful staff [Pick 'n Pay],[Attr.4] Tick all that apply | Helpful staff [Woolworths],[Attr.4] Tick all that apply | Helpful staff [Spar],[Attr.4] Tick all that apply | Helpful staff [Checkers],[Attr.4] Tick all that apply | Helpful staff [Friendly 7],[Attr.4] Tick all that apply | Helpful staff [Fruit 'n Veg],[Attr.4] Tick all that apply | Helpful staff [Shoprite],[Attr.4] Tick all that apply | Helpful staff [Other],[Attr.5] Tick all that apply | Good selection of novelty items [Pick 'n Pay],[Attr.5] Tick all that apply | Good selection of novelty items [Woolworths],[Attr.5] Tick all that apply | Good selection of novelty items [Spar],[Attr.5] Tick all that apply | Good selection of novelty items [Checkers],[Attr.5] Tick all that apply | Good selection of novelty items [Friendly 7],[Attr.5] Tick all that apply | Good selection of novelty items [Fruit 'n Veg],[Attr.5] Tick all that apply | Good selection of novelty items [Shoprite],[Attr.5] Tick all that apply | Good selection of novelty items [Other],[Attr.6] Tick all that apply | Easy access to parking [Pick 'n Pay],[Attr.6] Tick all that apply | Easy access to parking [Woolworths],[Attr.6] Tick all that apply | Easy access to parking [Spar],[Attr.6] Tick all that apply | Easy access to parking [Checkers],[Attr.6] Tick all that apply | Easy access to parking [Friendly 7],[Attr.6] Tick all that apply | Easy access to parking [Fruit 'n Veg],[Attr.6] Tick all that apply | Easy access to parking [Shoprite],[Attr.6] Tick all that apply | Easy access to parking [Other],[Attr.7] Tick all that apply | Easy to find what you're looking for [Pick 'n Pay],[Attr.7] Tick all that apply | Easy to find what you're looking for [Woolworths],[Attr.7] Tick all that apply | Easy to find what you're looking for [Spar],[Attr.7] Tick all that apply | Easy to find what you're looking for [Checkers],[Attr.7] Tick all that apply | Easy to find what you're looking for [Friendly 7],[Attr.7] Tick all that apply | Easy to find what you're looking for [Fruit 'n Veg],[Attr.7] Tick all that apply | Easy to find what you're looking for [Shoprite],[Attr.7] Tick all that apply | Easy to find what you're looking for [Other],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Pick 'n Pay],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Woolworths],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Spar],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Checkers],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Friendly 7],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Fruit 'n Veg],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Shoprite],[Attr.8] Tick all that apply | Is a socially conscious supermarket [Other],[Attr.9] Tick all that apply | Good value for money [Pick 'n Pay],[Attr.9] Tick all that apply | Good value for money [Woolworths],[Attr.9] Tick all that apply | Good value for money [Spar],[Attr.9] Tick all that apply | Good value for money [Checkers],[Attr.9] Tick all that apply | Good value for money [Friendly 7],[Attr.9] Tick all that apply | Good value for money [Fruit 'n Veg],[Attr.9] Tick all that apply | Good value for money [Shoprite],[Attr.9] Tick all that apply | Good value for money [Other],[Attr.10] Tick all that apply | Offers a good loyalty programme [Pick 'n Pay],[Attr.10] Tick all that apply | Offers a good loyalty programme [Woolworths],[Attr.10] Tick all that apply | Offers a good loyalty programme [Spar],[Attr.10] Tick all that apply | Offers a good loyalty programme [Checkers],[Attr.10] Tick all that apply | Offers a good loyalty programme [Friendly 7],[Attr.10] Tick all that apply | Offers a good loyalty programme [Fruit 'n Veg],[Attr.10] Tick all that apply | Offers a good loyalty programme [Shoprite],[Attr.10] Tick all that apply | Offers a good loyalty programme [Other],"[(loop:""Pick 'n Pay"") brand_rating:0] How would rate {{usage}} in general?","[(loop:""Woolworths"") brand_rating:1] How would rate {{usage}} in general?","[(loop:""Spar"") brand_rating:2] How would rate {{usage}} in general?","[(loop:""Checkers"") brand_rating:3] How would rate {{usage}} in general?","[(loop:""Friendly 7"") brand_rating:4] How would rate {{usage}} in general?","[(loop:""Fruit 'n Veg"") brand_rating:5] How would rate {{usage}} in general?","[(loop:""Shoprite"") brand_rating:6] How would rate {{usage}} in general?","[(loop:""Other"") brand_rating:7] How would rate {{usage}} in general?"
Incomplete,47429621,en,2014/03/28 10:37:01 PM,2014/03/28 10:37:02 PM,93.186.16.246,South Africa,,sample-provider=Cint&respondent=9077f594-4474-4933-8daf-681e650a7add,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=9077f594-4474-4933-8daf-681e650a7add,,2.0,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47429628,en,2014/03/28 10:37:07 PM,2014/03/28 10:39:05 PM,93.186.16.246,South Africa,,sample-provider=Cint&respondent=705a0403-3108-4204-b3ac-0f75edff40f9,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=705a0403-3108-4204-b3ac-0f75edff40f9,,2.0,00:01:33,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,47429700,en,2014/03/28 10:38:02 PM,2014/03/28 11:07:05 PM,41.150.81.37,South Africa,,sample-provider=Cint&respondent=36996589-8100-4935-8cc6-c4f014d28a1e,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=36996589-8100-4935-8cc6-c4f014d28a1e,,78.0,00:29:02,,,,,Female,18-24,No,High school,Unemployed,I have recently shopped there,I have considered shopping there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I haven't thought about shopping there,1,1,1,1,1,1,,,1,,1,,,,1,,,,1,,,,1,,1,,1,,,,1,,,,1,,,,,,1,,1,1,,,1,,1,,1,,,,,,1,1,1,1,1,1,1,,1,,1,,,,,,1,1,,,,,,,,,1,,,,,,9,7,9,7,7,7,8,
Complete,47429706,en,2014/03/28 10:38:06 PM,2014/03/28 10:40:52 PM,146.141.145.53,South Africa,,sample-provider=Cint&respondent=0496d430-a16d-488b-9479-bc67a7b5d791,http://www.webmail.co.za/hm2/?page=message&uid=2523&mailbox_page=1&sort_by=ARRIVAL&filter_by=ALL&mailbox=INBOX&inline_html=1,,82.0,00:02:44,,,,,Male,18-24,Yes,Bachelors Degree,Full-time Employee,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I haven't thought about shopping there,I have recently shopped there,I have recently shopped there,I have recently shopped there,1,1,,,,1,1,,1,1,1,1,,,,1,1,,,,,1,,,1,1,1,1,,,1,1,1,1,,,,1,1,,1,,1,1,,,,1,1,1,,,,1,1,,1,,1,1,,,1,,1,1,1,,,,1,,1,,,1,,,1,,1,,,,,,,,10,10,9,9,,8,8,8
Incomplete,47429767,en,2014/03/28 10:38:55 PM,2014/03/28 10:41:36 PM,93.186.16.154,South Africa,,sample-provider=Cint&respondent=86aa061e-3432-4c22-9d1c-c97dfef7efb4,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=86aa061e-3432-4c22-9d1c-c97dfef7efb4,,2.0,00:02:41,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47429921,en,2014/03/28 10:40:55 PM,2014/03/28 10:44:23 PM,93.186.16.245,South Africa,,sample-provider=Cint&respondent=20974899-6995-4ada-a846-d4fdd12f2ecb,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=20974899-6995-4ada-a846-d4fdd12f2ecb,,2.0,00:02:52,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47429982,en,2014/03/28 10:41:34 PM,2014/03/28 10:41:34 PM,41.55.20.23,South Africa,,sample-provider=Cint&respondent=a08ea674-7263-498e-9bd7-4ecce635eec9,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=a08ea674-7263-498e-9bd7-4ecce635eec9,,1.0,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47430028,en,2014/03/28 10:42:12 PM,2014/03/28 10:45:07 PM,93.186.16.234,South Africa,,sample-provider=Cint&respondent=3648e2ac-5a5b-40da-9169-d96ca3afc4a4,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=3648e2ac-5a5b-40da-9169-d96ca3afc4a4,,1.0,00:02:55,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,47430047,en,2014/03/28 10:42:20 PM,2014/03/28 10:46:02 PM,41.13.44.218,South Africa,,sample-provider=Cint&respondent=fb9d8938-154b-46d3-9de4-92d7fa425248,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=fb9d8938-154b-46d3-9de4-92d7fa425248,,59.0,00:03:42,,,,,Female,35-44,No,College,Unemployed,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I haven't thought about shopping there,I haven't thought about shopping there,I have considered shopping there,,1,1,1,,,,,,1,,,1,,,,,1,1,1,1,,,,,1,,1,1,,,,,,1,,,,,,,,,,1,,,,,1,1,1,1,,,1,,,1,,1,,,,,1,1,,1,,,,,,,,1,,,,,1,1,,,,,,,6,10,6,8,,,1,
Incomplete,47430076,en,2014/03/28 10:42:55 PM,2014/03/28 10:44:17 PM,93.186.16.243,South Africa,,sample-provider=Cint&respondent=9077f594-4474-4933-8daf-681e650a7add,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=9077f594-4474-4933-8daf-681e650a7add,,2.0,00:01:22,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47430120,en,2014/03/28 10:43:25 PM,2014/03/28 10:47:16 PM,93.186.16.236,South Africa,,sample-provider=Cint&respondent=52c3e541-7314-47ea-8a33-8d4237724744,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=52c3e541-7314-47ea-8a33-8d4237724744,,2.0,00:03:51,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47430136,en,2014/03/28 10:43:37 PM,2014/03/29 1:45:52 AM,93.186.16.212,South Africa,,sample-provider=Cint&respondent=d920d978-48c9-425c-a2bf-64d62ee21f22,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=d920d978-48c9-425c-a2bf-64d62ee21f22,,5.0,00:00:11,,,,,Female,35-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,47430207,en,2014/03/28 10:44:42 PM,2014/03/28 10:57:19 PM,197.111.255.234,South Africa,,sample-provider=Cint&respondent=a08ea674-7263-498e-9bd7-4ecce635eec9,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=a08ea674-7263-498e-9bd7-4ecce635eec9,,57.0,00:12:37,,,,,Male,18-24,No,High school,Student,I have recently shopped there,I haven't thought about shopping there,I haven't thought about shopping there,I have considered shopping there,I haven't thought about shopping there,I have considered shopping there,I have considered shopping there,I have considered shopping there,1,,,,,,1,1,1,,,1,,,1,,1,,,,,,,,1,,,1,,,1,1,,,,1,,1,,,1,,,1,,,1,1,1,,,1,,1,1,,1,,,1,,1,1,,1,,,1,,,1,,1,,,1,,,1,,1,,,1,,,1,,7,,,6,,6,7,6
Complete,47430241,en,2014/03/28 10:45:14 PM,2014/03/28 11:15:50 PM,197.77.99.171,South Africa,,sample-provider=Cint&respondent=622f462e-2a3d-41de-a4c9-60e700647513,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=622f462e-2a3d-41de-a4c9-60e700647513,,57.0,00:30:36,,,,,Male,25-34,Yes,College,Full-time Employee,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,,I haven't thought about shopping there,I haven't thought about shopping there,I haven't thought about shopping there,1,1,1,1,,,,,1,,1,1,,,,,,,1,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,9,8,9,8,,,,
Complete,47430290,en,2014/03/28 10:45:54 PM,2014/03/28 10:54:10 PM,105.225.190.23,South Africa,,sample-provider=Cint&respondent=cb85003d-f15d-450b-a626-ad392f26ea05,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=cb85003d-f15d-450b-a626-ad392f26ea05,,42.0,00:08:16,,,,,Male,50+,Yes,College,Self Employed,I have recently shopped there,,,I have recently shopped there,,,I have recently shopped there,,1,,,1,,,1,,1,,,1,,,1,,1,,,,,,1,,1,,,1,,,1,,1,,,1,,,1,,,,,,,,,,1,,,1,,,,,1,,,1,,,1,,1,,,1,,,1,,1,,,1,,,1,,1,,,,,,,,9,,,8,,,8,
Incomplete,47430311,en,2014/03/28 10:46:14 PM,2014/03/28 10:50:16 PM,41.13.176.97,South Africa,,sample-provider=Cint&respondent=da677f88-93b2-446e-9403-7b98dc4fbaf5,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=da677f88-93b2-446e-9403-7b98dc4fbaf5,,1.0,00:01:49,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,47430524,en,2014/03/28 10:49:35 PM,2014/03/28 10:57:22 PM,197.229.133.146,South Africa,,sample-provider=Cint&respondent=94e8af13-ea08-465b-a4fc-fea8083ee37d,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=94e8af13-ea08-465b-a4fc-fea8083ee37d,,76.0,00:07:35,,,,,Male,50+,Yes,College,Unemployed,I have recently shopped there,I have considered shopping there,I have recently shopped there,I have recently shopped there,I haven't thought about shopping there,I have recently shopped there,I have recently shopped there,I have recently shopped there,1,1,1,,,1,,,1,,1,1,,1,1,,1,,1,,,,1,,1,1,1,1,,1,1,,1,1,,,,1,,,1,1,1,,,1,,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,,,1,,,1,1,1,,,1,,,,,,,,,,1,8,8,7,7,,8,5,6
Complete,47430981,en,2014/03/28 10:56:33 PM,2014/03/28 11:00:34 PM,105.227.202.176,South Africa,,sample-provider=Cint&respondent=0978a5ce-388f-48be-94c4-1ad4688374c2,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=0978a5ce-388f-48be-94c4-1ad4688374c2,,54.0,00:04:00,,,,,Female,18-24,No,High school,Student,I have considered shopping there,I haven't thought about shopping there,I have considered shopping there,I have considered shopping there,I haven't thought about shopping there,I haven't thought about shopping there,I have recently shopped there,I have recently shopped there,1,,1,1,,,,,1,,1,,,,1,1,,,,,,,1,,,,1,,,,1,,,,1,,,,,,1,,1,,,,1,,1,,,,,,,,1,,1,1,,,1,,1,,1,1,,,1,1,1,,1,,,,1,,1,,1,1,,,,,8,,9,6,,,1,5
Complete,47431186,en,2014/03/28 10:59:16 PM,2014/03/28 11:03:09 PM,41.177.77.146,South Africa,,sample-provider=Cint&respondent=25300866-f956-47f4-9ac8-ce0772b8d801,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=25300866-f956-47f4-9ac8-ce0772b8d801,,60.0,00:03:53,,,,,Male,25-34,Yes,College,Self Employed,I have recently shopped there,I have recently shopped there,I have considered shopping there,I have recently shopped there,I haven't thought about shopping there,I have recently shopped there,I have recently shopped there,,1,1,1,1,,,,,1,1,,1,,1,1,,1,1,1,1,,,1,,1,,1,,,,,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,,,,,,,,8,8,6,6,,6,5,
Complete,47431206,en,2014/03/28 10:59:27 PM,2014/03/28 11:06:24 PM,197.78.147.34,South Africa,,sample-provider=Cint&respondent=85016b7a-fcbc-445b-93e7-3f4e9c53e3a3,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=85016b7a-fcbc-445b-93e7-3f4e9c53e3a3,,56.0,00:06:57,,,,,Female,35-44,Yes,College,Full-time Employee,I have recently shopped there,I have considered shopping there,I have recently shopped there,I have considered shopping there,I haven't thought about shopping there,I have recently shopped there,I have considered shopping there,I haven't thought about shopping there,1,1,1,1,,1,1,,1,1,1,1,,1,1,,,,1,,,1,,,1,1,1,1,,1,1,,1,1,1,1,,1,,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,,,1,,,1,1,1,,,1,,,1,1,,,,,,,5,7,5,4,,6,2,
Complete,47431237,en,2014/03/28 10:59:55 PM,2014/03/28 11:05:10 PM,41.13.152.241,South Africa,,sample-provider=Cint&respondent=35f92fac-ab5b-4082-960a-a186b9bb7587,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=35f92fac-ab5b-4082-960a-a186b9bb7587,,82.0,00:05:14,,,,,Male,45-49,Yes,Bachelors Degree,Self Employed,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have considered shopping there,I have recently shopped there,I have recently shopped there,I have recently shopped there,1,1,1,1,,1,1,1,1,1,1,1,,1,,1,,,1,1,,,,1,,,1,1,,,,1,,,1,1,,,,1,1,,,,,,,1,,,1,1,,,,,,,1,1,,,,1,,,1,1,,,,,,,1,1,,,,1,,,,,,,,,8,10,7,7,4,10,7,6
Complete,47431582,en,2014/03/28 11:05:02 PM,2014/03/28 11:18:42 PM,41.150.57.55,South Africa,,sample-provider=Cint&respondent=d865b196-ca7a-4adf-a55b-a559936fb752,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=d865b196-ca7a-4adf-a55b-a559936fb752,,68.0,00:13:39,,,,,Female,35-44,No,College,Unemployed,I have recently shopped there,I have considered shopping there,I have recently shopped there,,I haven't thought about shopping there,I have recently shopped there,I have recently shopped there,I haven't thought about shopping there,1,1,1,,,1,1,,1,,1,,,,,,1,,,,,,1,,1,,1,,,,,,1,,1,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,1,,,1,,,,,1,,1,,,,,,,,8,9,7,,,10,6,
Complete,47431962,en,2014/03/28 11:10:40 PM,2014/03/28 11:19:01 PM,unknown,,,sample-provider=Cint&respondent=85fc7e17-5718-436a-992d-04130b75ea8a,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=85fc7e17-5718-436a-992d-04130b75ea8a,,80.0,00:08:21,,,,,Male,45-49,Yes,High school,Unemployed,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,,I have recently shopped there,I have recently shopped there,,1,1,1,1,,1,1,,1,,1,1,,1,1,,,1,1,1,,1,1,,1,,,1,,,1,,1,1,1,1,,1,1,,1,1,,1,,,,,1,1,1,1,,1,,,,1,1,1,,1,1,,,,,,,,,,1,1,1,1,,1,1,,1,1,,1,,,,,10,10,10,10,,10,10,
Complete,47432069,en,2014/03/28 11:11:55 PM,2014/03/28 11:18:35 PM,41.13.80.102,South Africa,,sample-provider=Cint&respondent=bbf6086b-69a6-4c5b-8dbd-392c8ab112d4,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=bbf6086b-69a6-4c5b-8dbd-392c8ab112d4,,47.0,00:06:39,,,,,Female,18-24,Yes,High school,Unemployed,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,,1,1,1,1,1,1,1,,1,1,1,1,,,1,,,,1,1,,1,1,,,,1,1,,,1,,1,1,,1,,,1,,1,1,1,1,,,,,1,1,1,1,,,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,,1,,1,1,1,,,,,,6,5,4,7,1,2,3,
Complete,47432321,en,2014/03/28 11:15:35 PM,2014/03/28 11:19:41 PM,197.228.245.214,South Africa,,sample-provider=Cint&respondent=52047dc2-3ee1-4aed-b955-82baa567f93f,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=52047dc2-3ee1-4aed-b955-82baa567f93f,,65.0,00:04:06,,,,,Female,25-34,Yes,College,Full-time Employee,I have considered shopping there,I have considered shopping there,I have recently shopped there,I have considered shopping there,I haven't thought about shopping there,I have recently shopped there,I have recently shopped there,,1,1,1,1,,1,,,1,,,1,,,,,,,1,,,,1,,,,1,,,,1,,,,,,,,1,,1,,1,1,,,1,,1,1,1,1,,,,,1,1,1,1,,1,1,,1,1,1,1,,1,1,,1,,,,,1,,,1,,,,,,,,7,9,8,7,,7,4,
Complete,47432500,en,2014/03/28 11:18:13 PM,2014/03/28 11:21:55 PM,105.236.228.51,South Africa,,sample-provider=Cint&respondent=9a991305-54d8-41eb-a97b-278bbf2998f3,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=9a991305-54d8-41eb-a97b-278bbf2998f3,,81.0,00:03:41,,,,,Male,25-34,No,College,Self Employed,I have recently shopped there,I have considered shopping there,I have recently shopped there,I have recently shopped there,I have considered shopping there,I have considered shopping there,I have recently shopped there,I have considered shopping there,1,,,,,,1,,1,,,1,,,1,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,9,5,8,8,5,7,8,7
Complete,47432674,en,2014/03/28 11:20:42 PM,2014/03/28 11:25:22 PM,197.87.204.213,South Africa,,sample-provider=Cint&respondent=35db25cf-405d-4840-b283-018bb370de68,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=35db25cf-405d-4840-b283-018bb370de68,,49.0,00:04:40,,,,,Female,35-44,Yes,High school,Part-time Employee,I have recently shopped there,I have recently shopped there,I have recently shopped there,I have recently shopped there,I haven't thought about shopping there,I haven't thought about shopping there,I haven't thought about shopping there,I haven't thought about shopping there,1,1,1,1,,,,,1,1,1,1,,,,,1,1,1,1,,,,,1,1,1,1,,,,,1,1,,1,,,,,1,1,,1,,,,,1,1,1,1,,,,,1,,,1,,,,,1,,,1,,,,,,,,1,,,,,1,1,,,,,,,5,5,4,9,,,,
Incomplete,47432761,en,2014/03/28 11:21:59 PM,2014/03/28 11:21:59 PM,197.77.202.158,South Africa,,sample-provider=Cint&respondent=9a107917-cbc4-433a-bd4d-e33088767602,http://fluidsurveys.com/s/za-supermarket/?sample-provider=Cint&respondent=9a107917-cbc4-433a-bd4d-e33088767602,,1.0,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47432792,en,2014/03/28 11:22:24 PM,2014/03/28 11:27:23 PM,93.186.16.236,South Africa,,sample-provider=Cint&respondent=b423cc2d-5bf9-43a6-b2d8-8df47e8b68fe,http://www.cint.com/cpx3/CandidateRespondent/13a33e46-a63d-44e8-bfb9-f1bdd10dfb31/Invite,,2.0,00:04:59,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,47432941,en,2014/03/28 11:24:45 PM,2014/03/28 11:28:17 PM,93.186.16.236,South Africa,,sample-provider=Cint&respondent=a3dc5e44-a2d5-4bc5-ac81-e1fe827c0ced,http://www.google.com/url?q=http%3A%2F%2Fs.cint.com%2FSurvey%2FStart%2Fa3dc5e44-a2d5-4bc5-ac81-e1fe827c0ced&sa=D&sntz=1&usg=AFQjCNG9fzVqBLCbW5o_ZuO85l66vBDLqA,,1.0,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
